trustLevel,totalScanTimeInSeconds,grandTotal,scansWithoutRegistration,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud,checkoutTime,customer_sex,storeLocation,paymentType
5,1024,66.64,3,0.0087890625,0.065078125,0.111111111111111,0,2020/03/08 09:45:21,male,Frankfurt,BB Bank Karlsruhe
1,1054,75.58,5,0.0208728652751423,0.071707779886148,0.5,1,2020/11/10 13:00:53,female,Karlsruhe,BB Bank Karlsruhe
1,198,49.24,1,0.0303030303030303,0.24868686868686896,0.166666666666667,0,2020/03/14 10:00:08,female,Stuttgart,Visa
1,524,38.78,3,0.0400763358778626,0.0740076335877863,0.523809523809524,0,2020/07/27 15:32:48,female,München,Sparkasse Munchen
6,172,58.21,7,0.0697674418604651,0.33843023255814003,0.666666666666667,0,2020/02/15 08:52:22,female,Stuttgart,BB Bank Karlsruhe
5,1049,77.81,7,0.0057197330791229715,0.0741754051477598,0.33333333333333304,0,2020/01/01 07:01:52,female,Karlsruhe,BB Bank Karlsruhe
6,1603,47.86,9,0.000623830318153462,0.0298565190268247,9.0,0,2020/12/10 21:07:22,female,Frankfurt,Cash
4,1718,43.52,6,0.0116414435389988,0.0253317811408615,0.15,0,2020/06/16 13:52:09,female,Stuttgart,Sparkasse Frankfurt
4,813,59.43,9,0.018450184501845,0.07309963099630999,0.5333333333333329,0,2020/07/07 14:43:25,male,Karlsruhe,Volksbank Frankfurt
5,1399,61.58,10,0.0114367405289492,0.0440171551107934,0.3125,0,2020/11/25 20:29:59,female,Karlsruhe,Google Pay
5,1151,97.79,8,0.0147697654213727,0.0849609035621199,0.3529411764705879,0,2020/01/07 07:15:30,,Stuttgart,Sparkasse Munchen
1,909,64.11,0,0.0055005500550055,0.0705280528052805,1.6,0,2020/01/05 07:10:55,male,Stuttgart,Mastercard
1,704,23.16,8,0.0426136363636364,0.0328977272727273,0.0666666666666667,1,2020/08/02 11:05:01,male,Karlsruhe,Sparkasse Munchen
2,1530,8.91,3,0.0130718954248366,0.00582352941176471,0.2,0,2020/06/09 13:34:16,male,Stuttgart,Cash
3,13,25.19,5,1.46153846153846,1.9376923076923096,0.526315789473684,0,2020/05/01 11:59:04,,Frankfurt,Google Pay
1,636,38.87,0,0.0283018867924528,0.0611163522012579,0.444444444444444,0,2020/10/14 18:47:08,male,Stuttgart,BB Bank Karlsruhe
6,1434,17.25,8,0.0160390516039052,0.0120292887029289,0.0,0,2020/07/08 14:46:42,male,Stuttgart,Sparkasse Stuttgart
2,1459,77.21,1,0.0178204249485949,0.0529198080877313,0.153846153846154,0,2020/11/13 20:00:28,male,Karlsruhe,Visa
5,1123,58.9,9,0.0213713268032057,0.0524487978628673,0.33333333333333304,0,2020/09/14 17:34:16,female,Frankfurt,Sparkasse Karlsruhe
6,1100,26.82,0,0.0254545454545455,0.0243818181818182,0.28571428571428603,0,2020/01/24 07:58:56,female,Frankfurt,Google Pay
4,352,21.69,7,0.0198863636363636,0.0616193181818182,1.42857142857143,0,2020/06/11 13:40:27,,München,Sparkasse Stuttgart
1,473,15.14,1,0.0549682875264271,0.0320084566596195,0.42307692307692296,1,2020/09/04 11:43:04,female,München,BB Bank Karlsruhe
2,1597,11.14,5,0.0137758296806512,0.00697557921102066,0.0909090909090909,0,2020/02/21 09:06:24,male,Stuttgart,BB Bank Karlsruhe
1,91,0.26,6,0.307692307692308,0.00285714285714286,0.28571428571428603,1,2020/08/25 11:31:38,male,Stuttgart,Sparkasse Stuttgart
4,1821,91.48,10,0.00878638110928062,0.0502361339923119,0.4375,0,2020/07/10 14:50:04,male,Stuttgart,Sparkasse Frankfurt
5,709,22.5,8,0.0282087447108604,0.0317348377997179,0.45,0,2020/02/02 08:20:40,male,Stuttgart,Sparkasse Karlsruhe
1,1537,38.44,6,0.0175666883539362,0.0250097592713077,0.185185185185185,1,2020/09/13 11:53:42,male,Karlsruhe,Google Pay
3,691,33.87,5,0.0303907380607815,0.0490159189580318,0.42857142857142894,0,2020/02/17 08:57:51,male,München,BB Bank Karlsruhe
2,1698,7.59,7,0.0111896348645465,0.00446996466431095,0.315789473684211,0,2020/03/05 09:39:11,male,München,BB Bank Karlsruhe
6,1698,32.22,3,0.000588928150765607,0.0189752650176678,4.0,0,2020/09/06 17:14:38,female,Karlsruhe,Sparkasse Stuttgart
3,171,21.51,3,0.0994152046783626,0.125789473684211,0.0588235294117647,0,2020/09/19 17:46:30,male,Stuttgart,Sparkasse Stuttgart
4,216,77.45,6,0.0833333333333333,0.358564814814815,0.166666666666667,0,2020/09/19 17:44:24,male,Stuttgart,Sparkasse Frankfurt
5,1026,24.44,3,0.0224171539961014,0.0238206627680312,0.130434782608696,0,2020/07/01 14:29:01,male,Stuttgart,Cash
2,1660,13.69,3,0.0126506024096386,0.00824698795180723,0.0476190476190476,0,2020/03/17 10:09:14,female,Stuttgart,Apple Pay
4,123,6.72,9,0.235772357723577,0.0546341463414634,0.137931034482759,0,2020/12/23 21:39:35,female,Stuttgart,Sparkasse Munchen
5,635,52.23,0,0.0456692913385827,0.082251968503937,0.31034482758620696,0,2020/02/17 08:56:03,male,Frankfurt,Visa
4,942,90.29,1,0.0180467091295117,0.0958492569002123,0.411764705882353,0,2020/03/02 09:31:29,female,Stuttgart,Sparkasse Munchen
4,581,87.17,3,0.0327022375215146,0.15003442340791698,0.0526315789473684,0,2020/09/17 17:40:21,female,München,Google Pay
1,439,63.23,3,0.0182232346241458,0.144031890660592,1.25,0,2020/05/13 12:29:01,male,Frankfurt,Volksbank Frankfurt
5,1469,91.79,8,0.0142954390742001,0.0624846834581348,0.0476190476190476,0,2020/11/08 19:48:36,female,München,Volksbank Karlsruhe
1,511,28.39,5,0.0234833659491194,0.0555577299412916,0.833333333333333,0,2020/04/07 11:00:20,female,Stuttgart,Cash
6,1796,10.77,2,0.005011135857461021,0.00599665924276169,0.111111111111111,0,2020/03/22 10:19:40,female,Frankfurt,Google Pay
3,440,49.34,5,0.0113636363636364,0.112136363636364,0.6,0,2020/07/25 15:28:33,male,Frankfurt,BB Bank Karlsruhe
4,467,94.13,9,0.0406852248394004,0.201563169164882,0.157894736842105,0,2020/10/19 18:58:53,female,München,Sparkasse Karlsruhe
2,365,20.05,10,0.0356164383561644,0.0549315068493151,0.615384615384615,0,2020/05/25 12:58:39,female,Frankfurt,Mastercard
5,1720,86.84,1,0.00988372093023256,0.0504883720930233,0.235294117647059,0,2020/10/02 18:16:23,female,Stuttgart,BB Bank Karlsruhe
5,853,23.57,3,0.0117233294255569,0.0276318874560375,0.3,0,2020/11/02 19:33:36,female,München,Sparkasse Munchen
2,705,17.95,3,0.0184397163120567,0.0254609929078014,0.307692307692308,0,2020/07/26 15:31:20,female,München,BB Bank Karlsruhe
5,1581,65.84,5,0.00885515496521189,0.0416445287792536,0.6428571428571429,0,2020/11/29 20:39:37,male,Karlsruhe,Volksbank Stuttgart
2,880,51.25,10,0.0170454545454545,0.0582386363636364,0.0,0,2020/05/01 11:59:55,female,München,Visa
5,247,41.18,8,0.0809716599190283,0.166720647773279,0.25,0,2020/11/12 19:58:30,male,Karlsruhe,Mastercard
3,1365,80.09,2,0.0212454212454212,0.0586739926739927,0.27586206896551696,0,2020/09/26 18:01:53,female,Karlsruhe,Sparkasse Frankfurt
6,1420,5.34,2,0.0161971830985915,0.00376056338028169,0.4782608695652171,0,2020/12/19 21:30:23,male,Karlsruhe,BB Bank Karlsruhe
4,928,62.81,7,0.009698275862068971,0.0676831896551724,0.8888888888888891,0,2020/02/04 08:24:00,male,Stuttgart,Google Pay
6,1097,21.77,10,0.0100273473108478,0.019845031905196,0.0909090909090909,0,2020/11/26 20:32:01,male,Frankfurt,Visa
2,454,77.15,1,0.0616740088105727,0.169933920704846,0.0357142857142857,0,2020/08/07 16:00:46,female,Karlsruhe,Volksbank Frankfurt
2,268,98.18,0,0.0932835820895522,0.36634328358209,0.28,0,2020/05/12 12:26:59,female,Stuttgart,BB Bank Karlsruhe
1,637,39.52,1,0.0204081632653061,0.0620408163265306,0.7692307692307689,0,2020/12/30 21:57:07,male,München,Volksbank Frankfurt
2,1355,81.16,5,0.00811808118081181,0.0598966789667897,0.6363636363636359,0,2020/08/18 16:26:04,female,Frankfurt,Volksbank Frankfurt
1,1568,2.42,6,0.00637755102040816,0.0015433673469387801,0.2,0,2020/08/13 16:14:04,male,Stuttgart,Volksbank Stuttgart
5,838,44.03,6,0.0107398568019093,0.0525417661097852,1.22222222222222,0,2020/06/16 13:52:52,,Frankfurt,Volksbank Karlsruhe
1,856,15.25,3,0.0011682242990654198,0.0178154205607477,0.0,0,2020/10/04 18:21:55,female,Frankfurt,BB Bank Karlsruhe
5,490,32.22,4,0.0551020408163265,0.0657551020408163,0.222222222222222,0,2020/05/13 12:27:13,female,Karlsruhe,Volksbank Karlsruhe
2,196,39.11,8,0.11224489795918402,0.19954081632653106,0.363636363636364,0,2020/01/24 07:58:54,female,München,Volksbank Stuttgart
3,594,31.55,10,0.0269360269360269,0.0531144781144781,0.375,0,2020/07/12 14:56:13,,Karlsruhe,BB Bank Karlsruhe
6,890,59.49,4,0.0112359550561798,0.0668426966292135,1.1,0,2020/10/22 19:06:30,,Karlsruhe,BB Bank Karlsruhe
1,1666,25.6,5,0.00600240096038415,0.0153661464585834,0.5,0,2020/12/28 21:52:21,female,Frankfurt,Sparkasse Karlsruhe
2,506,86.07,6,0.0237154150197628,0.170098814229249,0.0,0,2020/03/09 09:48:06,male,Frankfurt,Cash
6,1162,42.24,3,0.00688468158347676,0.0363511187607573,0.75,0,2020/04/13 11:14:45,female,München,BB Bank Karlsruhe
1,546,23.92,2,0.032967032967033,0.0438095238095238,0.6111111111111109,0,2020/11/19 20:15:58,female,Frankfurt,Visa
6,285,76.75,7,0.0491228070175439,0.26929824561403504,0.7857142857142858,0,2020/10/31 19:28:57,male,München,Sparkasse Munchen
5,475,51.6,4,0.00631578947368421,0.108631578947368,0.0,0,2020/04/12 11:11:01,female,Karlsruhe,Sparkasse Karlsruhe
6,127,11.91,4,0.22834645669291295,0.0937795275590551,0.34482758620689696,0,2020/06/27 14:18:51,female,Stuttgart,Sparkasse Frankfurt
3,1527,27.08,10,0.005893909626719061,0.0177341191879502,0.8888888888888891,0,2020/07/08 14:47:02,female,Karlsruhe,Apple Pay
1,618,98.64,8,0.0420711974110032,0.15961165048543696,0.42307692307692296,1,2020/08/26 11:32:31,male,Karlsruhe,Google Pay
4,854,81.62,0,0.0269320843091335,0.0955737704918033,0.304347826086957,0,2020/05/18 12:40:23,female,Stuttgart,Sparkasse Frankfurt
2,124,8.18,0,0.120967741935484,0.0659677419354839,0.133333333333333,0,2020/08/22 16:35:30,female,Stuttgart,Volksbank Karlsruhe
3,1479,4.06,4,0.0101419878296146,0.00274509803921569,0.0,0,2020/12/07 21:00:06,female,Frankfurt,Sparkasse Karlsruhe
4,233,83.33,0,0.0300429184549356,0.357639484978541,0.0,0,2020/04/19 11:29:32,female,Karlsruhe,Volksbank Stuttgart
4,1546,10.98,9,0.0116429495472186,0.0071021992238033595,0.555555555555556,0,2020/10/13 18:43:17,female,Karlsruhe,Sparkasse Frankfurt
4,1530,77.52,3,0.005882352941176471,0.0506666666666667,0.555555555555556,0,2020/11/12 19:58:18,male,Stuttgart,Volksbank Frankfurt
6,579,19.6,1,0.0362694300518135,0.0338514680483592,0.0,0,2020/05/26 12:59:07,female,Stuttgart,Volksbank Frankfurt
6,732,18.93,10,0.0177595628415301,0.0258606557377049,0.0,0,2020/06/22 14:07:17,,Stuttgart,Volksbank Frankfurt
4,259,49.63,4,0.0965250965250965,0.191621621621622,0.08,0,2020/05/14 12:30:26,male,Karlsruhe,Sparkasse Stuttgart
3,989,22.77,7,0.0252780586450961,0.0230232558139535,0.28,0,2020/07/26 15:29:17,female,Frankfurt,Volksbank Frankfurt
5,580,66.02,3,0.00862068965517241,0.113827586206897,1.8,0,2020/08/07 15:59:40,female,Karlsruhe,Sparkasse Stuttgart
6,1624,29.71,2,0.0123152709359606,0.0182943349753695,0.25,0,2020/07/16 15:05:32,female,Stuttgart,Sparkasse Frankfurt
2,1813,22.14,1,0.00551571980143409,0.0122118036403751,0.8,0,2020/12/13 21:14:21,female,München,BB Bank Karlsruhe
1,1830,48.69,10,0.0136612021857923,0.0266065573770492,0.4,1,2020/09/23 12:05:41,female,München,Sparkasse Stuttgart
6,1325,44.92,8,0.00981132075471698,0.0339018867924528,0.153846153846154,0,2020/01/07 07:15:53,female,Karlsruhe,Apple Pay
3,1704,50.7,10,0.0123239436619718,0.0297535211267606,0.14285714285714302,0,2020/04/24 11:41:59,male,Frankfurt,Volksbank Frankfurt
2,1296,39.97,1,0.0154320987654321,0.030841049382716,0.2,0,2020/08/27 16:49:10,female,Karlsruhe,Cash
2,888,26.43,2,0.0225225225225225,0.0297635135135135,0.45,0,2020/06/26 14:16:29,female,Frankfurt,BB Bank Karlsruhe
2,809,21.21,7,0.0210135970333745,0.0262175525339926,0.0,0,2020/03/28 10:34:44,male,Stuttgart,Sparkasse Munchen
5,80,79.55,0,0.2625,0.994375,0.14285714285714302,0,2020/03/08 09:44:54,female,Frankfurt,Visa
1,339,80.28,1,0.0855457227138643,0.236814159292035,0.27586206896551696,0,2020/02/27 09:21:46,male,Stuttgart,BB Bank Karlsruhe
4,1628,65.1,5,0.00245700245700246,0.039987714987715,0.0,0,2020/02/04 08:23:40,male,Karlsruhe,Mastercard
1,1225,96.92,7,0.0244897959183673,0.0791183673469388,0.3,1,2020/10/12 12:26:33,male,Karlsruhe,Apple Pay
5,1342,13.19,9,0.00521609538002981,0.00982861400894188,1.57142857142857,0,2020/05/24 12:55:15,male,Frankfurt,Sparkasse Karlsruhe
3,1051,26.24,1,0.0247383444338725,0.0249666983824929,0.42307692307692296,0,2020/02/15 08:51:08,female,München,Mastercard
4,259,23.83,5,0.0308880308880309,0.09200772200772198,0.5,0,2020/12/30 21:56:11,male,Frankfurt,Volksbank Stuttgart
3,751,68.27,1,0.033288948069241,0.0909054593874833,0.28,0,2020/04/01 10:44:46,,Karlsruhe,Sparkasse Frankfurt
6,715,14.0,6,0.013986013986014,0.0195804195804196,1.1,0,2020/03/28 10:34:16,female,Karlsruhe,Volksbank Karlsruhe
2,1048,45.74,5,0.00477099236641221,0.0436450381679389,0.6,0,2020/11/16 20:08:00,male,Stuttgart,Volksbank Stuttgart
1,357,85.61,9,0.0644257703081232,0.23980392156862695,0.4347826086956521,0,2020/01/14 07:31:59,female,Frankfurt,Visa
2,1147,70.69,9,0.004359197907585,0.0616303400174368,1.6,0,2020/01/26 08:01:36,,München,BB Bank Karlsruhe
1,1362,89.74,6,0.0022026431718061693,0.0658883994126285,2.6666666666666696,0,2020/03/23 10:22:13,,München,Sparkasse Munchen
6,318,39.67,9,0.0283018867924528,0.124748427672956,0.666666666666667,0,2020/12/07 20:58:52,male,München,Sparkasse Stuttgart
2,43,94.91,1,0.3255813953488369,2.2072093023255803,0.7142857142857142,0,2020/03/13 09:59:14,female,Karlsruhe,Sparkasse Munchen
4,383,71.94,3,0.007832898172323759,0.187832898172324,1.0,0,2020/05/02 12:00:07,male,München,Volksbank Karlsruhe
3,1329,57.14,7,0.0203160270880361,0.0429947328818661,0.185185185185185,0,2020/05/19 12:42:05,female,Karlsruhe,Visa
5,598,13.13,3,0.00501672240802676,0.0219565217391304,3.6666666666666696,0,2020/07/07 14:44:22,female,Karlsruhe,Mastercard
2,758,18.6,8,0.00659630606860158,0.0245382585751979,1.2,0,2020/07/04 14:36:26,female,Karlsruhe,Volksbank Karlsruhe
2,1783,78.3,3,0.0033651149747616397,0.0439147504206394,1.8333333333333304,0,2020/08/29 16:54:57,male,Frankfurt,Apple Pay
6,109,20.55,10,0.100917431192661,0.18853211009174306,0.363636363636364,0,2020/03/31 10:41:39,female,München,Mastercard
5,40,43.72,8,0.025,1.093,0.0,0,2020/11/23 20:26:31,female,München,Sparkasse Karlsruhe
4,1516,73.82,2,0.0019788918205804803,0.0486939313984169,0.666666666666667,0,2020/09/03 17:06:38,male,Stuttgart,Cash
6,791,23.22,2,0.0379266750948167,0.0293552465233881,0.266666666666667,0,2020/01/21 07:50:40,female,Karlsruhe,Visa
5,32,51.73,6,0.40625,1.6165625,0.23076923076923106,0,2020/07/17 15:07:19,male,München,Sparkasse Munchen
4,911,24.53,0,0.0230515916575192,0.0269264544456641,0.19047619047619,0,2020/07/27 15:32:17,female,Stuttgart,BB Bank Karlsruhe
1,1099,35.31,3,0.0218380345768881,0.0321292083712466,0.4583333333333329,1,2020/10/09 12:23:29,,Frankfurt,Sparkasse Stuttgart
4,46,40.98,9,0.652173913043478,0.8908695652173909,0.3,0,2020/07/24 15:26:14,female,München,Volksbank Frankfurt
1,1250,21.36,4,0.0032,0.017088,1.75,0,2020/07/29 15:38:39,female,Frankfurt,Volksbank Karlsruhe
2,42,26.6,3,0.6190476190476191,0.633333333333333,0.307692307692308,0,2020/11/01 19:32:05,male,München,Apple Pay
6,1569,62.42,4,0.0121096239643085,0.0397833014659019,0.0,0,2020/12/17 21:24:21,male,Stuttgart,Sparkasse Karlsruhe
1,1244,87.97,8,0.00803858520900321,0.0707154340836013,0.3,0,2020/10/22 19:07:20,female,Stuttgart,Volksbank Frankfurt
1,1499,96.19,0,0.0180120080053369,0.0641694462975317,0.33333333333333304,1,2020/06/07 10:00:19,,Frankfurt,Volksbank Karlsruhe
5,764,91.5,2,0.0274869109947644,0.119764397905759,0.523809523809524,0,2020/06/06 13:27:37,female,Frankfurt,Apple Pay
2,694,74.11,6,0.0115273775216138,0.10678674351585,1.25,0,2020/08/06 15:57:47,female,München,Apple Pay
2,1108,77.25,10,0.0207581227436823,0.0697202166064982,0.4347826086956521,0,2020/07/30 15:39:18,male,München,Sparkasse Frankfurt
1,1595,11.61,8,0.00250783699059561,0.00727899686520376,1.75,0,2020/01/01 07:00:27,female,Karlsruhe,Volksbank Stuttgart
2,1478,75.28,3,0.013531799729363995,0.0509336941813261,0.1,0,2020/05/31 13:12:04,female,Karlsruhe,BB Bank Karlsruhe
2,895,27.48,1,0.0201117318435754,0.0307039106145251,0.6111111111111109,0,2020/05/02 12:01:14,female,Stuttgart,Cash
6,51,1.25,1,0.294117647058824,0.0245098039215686,0.2,0,2020/09/05 17:10:02,male,München,BB Bank Karlsruhe
3,1744,78.42,8,0.0172018348623853,0.0449655963302752,0.3,0,2020/06/14 13:47:23,male,München,Sparkasse Karlsruhe
5,1666,79.5,5,0.00240096038415366,0.047719087635054,1.0,0,2020/09/21 17:50:06,male,Stuttgart,Cash
6,780,63.66,3,0.0217948717948718,0.0816153846153846,0.647058823529412,0,2020/09/17 17:39:57,male,Frankfurt,BB Bank Karlsruhe
3,848,52.37,4,0.0224056603773585,0.0617570754716981,0.105263157894737,0,2020/06/26 14:15:41,male,Frankfurt,Volksbank Karlsruhe
4,741,36.36,4,0.0323886639676113,0.0490688259109312,0.125,0,2020/01/09 07:20:29,,Frankfurt,Sparkasse Frankfurt
2,415,37.77,5,0.0530120481927711,0.0910120481927711,0.0454545454545455,0,2020/09/28 18:06:52,male,Karlsruhe,Volksbank Frankfurt
3,1328,93.55,4,0.0210843373493976,0.0704442771084337,0.178571428571429,0,2020/11/11 19:54:59,female,Karlsruhe,Sparkasse Stuttgart
4,709,0.23,8,0.0239774330042313,0.000324400564174894,0.11764705882352902,0,2020/07/05 14:37:56,,Stuttgart,Google Pay
3,136,42.61,0,0.161764705882353,0.31330882352941203,0.272727272727273,0,2020/07/18 15:09:55,female,Stuttgart,Mastercard
2,1363,1.84,7,0.0168745414526779,0.0013499633162142302,0.304347826086957,0,2020/05/28 13:04:00,,Frankfurt,Sparkasse Karlsruhe
1,1259,78.34,6,0.011119936457506002,0.0622239872915012,0.7142857142857142,0,2020/10/20 19:02:52,female,München,Sparkasse Karlsruhe
4,572,88.48,6,0.034965034965035,0.15468531468531502,0.45,0,2020/01/05 07:10:39,male,Karlsruhe,Sparkasse Frankfurt
6,1573,62.05,6,0.008264462809917359,0.039446916719644,0.6923076923076921,0,2020/06/05 13:24:28,female,Stuttgart,Volksbank Frankfurt
2,933,22.62,1,0.0182207931404073,0.0242443729903537,0.411764705882353,0,2020/07/11 14:53:49,female,Stuttgart,Cash
3,1639,45.02,4,0.00854179377669311,0.0274679682733374,0.6428571428571429,0,2020/08/25 16:44:26,male,Karlsruhe,Sparkasse Frankfurt
1,189,42.45,10,0.137566137566138,0.224603174603175,0.23076923076923106,1,2020/10/16 12:31:10,,Frankfurt,Cash
6,1069,92.12,7,0.0187090739008419,0.0861739943872778,0.05,0,2020/08/16 16:22:25,female,Karlsruhe,Sparkasse Munchen
1,1155,2.24,0,0.00519480519480519,0.0019393939393939398,0.33333333333333304,0,2020/07/20 15:15:25,female,Frankfurt,Sparkasse Frankfurt
1,424,61.96,2,0.0023584905660377397,0.146132075471698,5.0,0,2020/01/07 07:15:53,male,Stuttgart,Cash
2,623,11.15,8,0.00802568218298555,0.0178972712680578,1.0,0,2020/06/26 14:17:10,male,Karlsruhe,Mastercard
3,1600,89.81,2,0.000625,0.05613125,0.0,0,2020/07/26 15:29:34,,Frankfurt,Volksbank Karlsruhe
2,968,78.35,1,0.0227272727272727,0.0809400826446281,0.363636363636364,0,2020/06/07 13:30:27,male,Frankfurt,Volksbank Karlsruhe
2,1659,54.7,9,0.0006027727546714888,0.0329716696805304,7.0,0,2020/09/03 17:05:46,male,Stuttgart,Volksbank Frankfurt
3,733,7.35,9,0.0150068212824011,0.0100272851296044,0.545454545454545,0,2020/06/13 13:44:47,male,Frankfurt,BB Bank Karlsruhe
3,1374,51.79,0,0.000727802037845706,0.0376928675400291,9.0,0,2020/09/13 17:30:25,male,München,Google Pay
6,1473,0.01,8,0.00543109300746775,6.78886625933469e-06,1.25,0,2020/01/12 07:28:29,male,Stuttgart,Volksbank Frankfurt
5,1487,51.83,7,0.00134498991257566,0.0348554135843981,1.5,0,2020/05/16 12:36:36,male,Karlsruhe,Volksbank Stuttgart
3,1754,93.43,6,0.00798175598631699,0.053266818700114,0.28571428571428603,0,2020/10/26 19:16:47,female,Karlsruhe,Cash
3,270,85.17,1,0.0333333333333333,0.315444444444444,1.22222222222222,0,2020/04/21 11:34:35,male,Karlsruhe,Volksbank Stuttgart
3,1331,52.7,6,0.0180315552216379,0.0395942900075131,0.25,0,2020/02/10 08:40:32,female,Frankfurt,Volksbank Karlsruhe
1,580,80.49,9,0.0120689655172414,0.138775862068965,1.0,0,2020/03/16 10:05:24,male,Karlsruhe,Mastercard
2,735,29.79,7,0.0380952380952381,0.040530612244898,0.14285714285714302,0,2020/04/16 11:21:04,male,Frankfurt,Sparkasse Frankfurt
5,641,19.4,6,0.0249609984399376,0.0302652106084243,0.3125,0,2020/02/25 09:17:02,male,Stuttgart,BB Bank Karlsruhe
3,1690,3.59,9,0.0136094674556213,0.0021242603550295893,0.130434782608696,0,2020/12/01 20:44:47,male,Karlsruhe,Volksbank Karlsruhe
4,1662,21.4,7,0.0120336943441637,0.0128760529482551,0.15,0,2020/12/20 21:32:53,male,Karlsruhe,Sparkasse Stuttgart
4,581,92.87,9,0.00516351118760757,0.159845094664372,1.6666666666666698,0,2020/04/20 11:31:08,female,Karlsruhe,Sparkasse Munchen
5,494,44.76,9,0.0121457489878543,0.0906072874493927,0.166666666666667,0,2020/05/24 12:55:23,female,Karlsruhe,Volksbank Frankfurt
1,1679,62.67,2,0.0166765932102442,0.0373257891602144,0.0,1,2020/07/21 10:50:52,female,München,BB Bank Karlsruhe
5,337,9.35,7,0.0474777448071217,0.0277448071216617,0.1875,0,2020/04/09 11:03:34,female,Karlsruhe,Visa
4,661,88.58,4,0.0302571860816944,0.134009077155824,0.2,0,2020/09/17 17:41:47,female,Frankfurt,Sparkasse Frankfurt
1,521,89.61,0,0.0556621880998081,0.171996161228407,0.0344827586206897,0,2020/06/02 13:17:38,female,München,Sparkasse Frankfurt
3,1072,89.13,3,0.00466417910447761,0.0831436567164179,0.0,0,2020/10/18 18:57:19,female,München,Google Pay
5,1621,53.69,7,0.0160394818013572,0.0331215299198026,0.0,0,2020/04/21 11:34:48,male,München,Mastercard
4,40,25.99,5,0.35,0.64975,0.42857142857142894,0,2020/11/01 19:30:55,female,Karlsruhe,Google Pay
